,layers,layers_config,dropout,gamma,batch_size,lr,weight_decay,val_loss,val_f1_macro,epochs_trained
279,[512],"[(512, 'gelu')]",0.5,0.975,512,0.01,0.2,1.3085,0.6877,27
280,[1024],"[(1024, 'silu')]",0.5,0.95,258,0.01,0.15,1.3085,0.703,17
281,[1024],"[(1024, 'gelu')]",0.3,0.975,512,0.01,0.2,1.3097,0.7013,18
282,[512],"[(512, 'silu')]",0.3,0.95,258,0.01,0.15,1.3097,0.6998,21
283,[1024],"[(1024, 'silu')]",0.1,0.95,258,0.01,0.25,1.3101,0.7184,33
284,[1024],"[(1024, 'silu')]",0.5,0.95,512,0.01,0.1,1.3112,0.6967,17
285,[512],"[(512, 'gelu')]",0.1,0.9,258,0.01,0.2,1.3113,0.6898,19
286,[512],"[(512, 'gelu')]",0.3,0.96,512,0.01,0.2,1.3115,0.6895,30
287,[1024],"[(1024, 'gelu')]",0.3,0.95,258,0.01,0.15,1.3117,0.6997,14
288,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,512,0.01,0.25,1.3118,0.6779,19
289,[512],"[(512, 'silu')]",0.5,0.96,512,0.01,0.15,1.3119,0.6915,23
290,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.1,1.3122,0.6584,60
291,[512],"[(512, 'leaky_relu')]",0.3,0.9,512,0.01,0.15,1.3122,0.6854,23
292,[512],"[(512, 'gelu')]",0.5,0.96,258,0.01,0.2,1.3125,0.7001,24
293,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,512,0.01,0.25,1.3131,0.6675,33
294,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,512,0.01,0.15,1.3133,0.7063,19
295,[1024],"[(1024, 'gelu')]",0.5,0.95,512,0.01,0.1,1.3136,0.6874,18
296,[512],"[(512, 'leaky_relu')]",0.1,0.96,258,0.01,0.25,1.3145,0.6901,34
297,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.9,512,0.01,0.2,1.3147,0.6662,41
298,[512],"[(512, 'leaky_relu')]",0.3,0.9,512,0.01,0.1,1.3149,0.6912,24
299,[512],"[(512, 'gelu')]",0.3,0.9,258,0.01,0.1,1.3151,0.6832,18
300,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.2,1.3158,0.655,66
301,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.9,258,0.01,0.15,1.316,0.6675,23
302,[512],"[(512, 'leaky_relu')]",0.5,0.96,258,0.01,0.1,1.3163,0.7005,21
303,[512],"[(512, 'gelu')]",0.1,0.95,258,0.01,0.25,1.3164,0.6932,44
304,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,258,0.01,0.25,1.3168,0.6945,23
305,[512],"[(512, 'silu')]",0.3,0.96,258,0.01,0.2,1.3169,0.705,31
306,[512],"[(512, 'gelu')]",0.5,0.95,512,0.01,0.1,1.3176,0.706,24
307,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.95,258,0.01,0.25,1.3177,0.6484,51
308,[512],"[(512, 'leaky_relu')]",0.5,0.975,258,0.01,0.1,1.3177,0.6962,20
309,[1024],"[(1024, 'silu')]",0.3,0.975,512,0.01,0.15,1.3178,0.6922,22
310,[1024],"[(1024, 'silu')]",0.3,0.96,258,0.01,0.2,1.3188,0.6921,14
311,[512],"[(512, 'leaky_relu')]",0.3,0.96,512,0.01,0.2,1.3192,0.6749,19
312,[512],"[(512, 'silu')]",0.3,0.9,512,0.01,0.1,1.3208,0.6846,19
313,[512],"[(512, 'gelu')]",0.3,0.96,512,0.01,0.15,1.3209,0.6857,20
314,[1024],"[(1024, 'gelu')]",0.5,0.96,512,0.01,0.1,1.3209,0.6804,16
315,[1024],"[(1024, 'gelu')]",0.1,0.95,258,0.01,0.15,1.3211,0.6939,25
316,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,512,0.01,0.15,1.3218,0.7107,26
317,[1024],"[(1024, 'silu')]",0.3,0.95,512,0.01,0.1,1.3221,0.7006,18
318,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,512,0.01,0.15,1.3223,0.681,24
319,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.1,1.3225,0.6975,23
320,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,512,0.01,0.25,1.3225,0.692,16
321,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.15,1.3226,0.6444,44
322,[1024],"[(1024, 'silu')]",0.3,0.96,258,0.01,0.15,1.3231,0.6892,15
323,[1024],"[(1024, 'silu')]",0.5,0.96,258,0.01,0.1,1.3236,0.7003,16
324,[512],"[(512, 'gelu')]",0.3,0.975,512,0.01,0.25,1.3245,0.6874,29
325,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,258,0.01,0.2,1.3248,0.7003,17
326,[1024],"[(1024, 'leaky_relu')]",0.5,0.975,512,0.01,0.15,1.3266,0.6999,18
327,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,258,0.01,0.2,1.3268,0.6956,16
328,[1024],"[(1024, 'gelu')]",0.1,0.9,258,0.01,0.2,1.3271,0.6891,15
329,[512],"[(512, 'gelu')]",0.3,0.9,512,0.01,0.1,1.3279,0.6825,19
330,[512],"[(512, 'gelu')]",0.5,0.975,512,0.01,0.15,1.328,0.6902,20
331,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.25,1.3285,0.6531,30
332,[1024],"[(1024, 'silu')]",0.5,0.975,512,0.01,0.2,1.3286,0.6951,20
333,[512],"[(512, 'gelu')]",0.1,0.9,258,0.01,0.25,1.3288,0.6888,20
334,[512],"[(512, 'gelu')]",0.1,0.9,258,0.01,0.15,1.329,0.6937,15
335,[1024],"[(1024, 'gelu')]",0.1,0.9,512,0.01,0.2,1.3291,0.6829,19
336,[1024],"[(1024, 'silu')]",0.1,0.95,258,0.01,0.2,1.3293,0.6968,14
337,[1024],"[(1024, 'silu')]",0.1,0.9,258,0.01,0.15,1.3295,0.6921,16
338,[512],"[(512, 'leaky_relu')]",0.5,0.96,512,0.01,0.15,1.33,0.6757,23
339,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.96,512,0.01,0.15,1.3303,0.6616,26
340,[1024],"[(1024, 'silu')]",0.3,0.9,258,0.01,0.1,1.3305,0.6797,15
341,[1024],"[(1024, 'leaky_relu')]",0.5,0.96,258,0.01,0.1,1.3308,0.7263,23
342,[1024],"[(1024, 'gelu')]",0.1,0.96,258,0.01,0.15,1.3309,0.6842,16
343,[512],"[(512, 'gelu')]",0.3,0.9,258,0.01,0.15,1.3312,0.6936,16
344,[1024],"[(1024, 'gelu')]",0.3,0.96,512,0.01,0.15,1.3318,0.6813,18
345,[512],"[(512, 'leaky_relu')]",0.1,0.96,258,0.01,0.2,1.3319,0.7063,51
346,[1024],"[(1024, 'gelu')]",0.3,0.975,512,0.01,0.25,1.3319,0.6862,17
347,[512],"[(512, 'silu')]",0.1,0.95,258,0.01,0.25,1.3323,0.6811,15
348,[1024],"[(1024, 'gelu')]",0.5,0.975,258,0.01,0.1,1.3326,0.7105,16
349,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.1,1.3327,0.7049,20
350,[1024],"[(1024, 'gelu')]",0.1,0.9,512,0.01,0.25,1.3327,0.6701,19
351,[512],"[(512, 'gelu')]",0.5,0.96,258,0.01,0.15,1.3335,0.6899,22
352,[512],"[(512, 'leaky_relu')]",0.5,0.96,258,0.01,0.15,1.334,0.6814,23
353,[1024],"[(1024, 'gelu')]",0.1,0.975,512,0.01,0.2,1.3344,0.6879,21
354,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,512,0.01,0.1,1.3345,0.6922,20
355,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,512,0.01,0.2,1.3351,0.6984,17
356,[512],"[(512, 'silu')]",0.3,0.9,512,0.01,0.25,1.3353,0.6808,27
357,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,258,0.01,0.1,1.3356,0.6888,16
358,[512],"[(512, 'leaky_relu')]",0.3,0.95,512,0.01,0.2,1.3361,0.673,19
359,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.25,1.3364,0.641,48
360,[512],"[(512, 'leaky_relu')]",0.3,0.9,258,0.01,0.1,1.3365,0.6868,23
361,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.95,512,0.01,0.2,1.3365,0.6578,61
362,[1024],"[(1024, 'gelu')]",0.3,0.96,512,0.01,0.25,1.3366,0.6888,19
363,[1024],"[(1024, 'gelu')]",0.1,0.95,512,0.01,0.2,1.3367,0.6934,17
364,[512],"[(512, 'gelu')]",0.3,0.95,512,0.01,0.15,1.3368,0.6828,26
365,[1024],"[(1024, 'gelu')]",0.5,0.975,258,0.01,0.15,1.3375,0.7005,17
366,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.9,258,0.01,0.2,1.3378,0.6732,28
367,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,512,0.01,0.2,1.338,0.6869,20
368,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,512,0.01,0.2,1.338,0.6942,19
369,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,258,0.01,0.15,1.3383,0.694,22
370,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.15,1.3385,0.6791,16
371,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.25,1.3387,0.6772,27
372,[1024],"[(1024, 'silu')]",0.3,0.95,512,0.01,0.2,1.3389,0.6844,20
373,[512],"[(512, 'leaky_relu')]",0.3,0.96,258,0.01,0.2,1.3391,0.686,18
374,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.2,1.3391,0.6832,25
375,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,512,0.01,0.15,1.3396,0.7053,19
376,[512],"[(512, 'leaky_relu')]",0.3,0.96,512,0.01,0.15,1.3398,0.6887,22
377,[512],"[(512, 'gelu')]",0.1,0.96,512,0.01,0.25,1.3398,0.6949,17
378,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,258,0.01,0.15,1.3402,0.6998,16
379,[512],"[(512, 'leaky_relu')]",0.3,0.96,512,0.01,0.25,1.3404,0.6836,19
380,[1024],"[(1024, 'silu')]",0.5,0.975,258,0.01,0.1,1.3408,0.6891,16
381,[512],"[(512, 'silu')]",0.3,0.975,512,0.01,0.25,1.3413,0.6809,19
382,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.15,1.3416,0.6625,43
383,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,512,0.01,0.1,1.3421,0.7023,21
384,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.9,512,0.01,0.2,1.3422,0.6711,30
385,[512],"[(512, 'gelu')]",0.5,0.96,512,0.01,0.1,1.3425,0.693,22
386,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,512,0.01,0.2,1.3427,0.6956,18
387,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.15,1.3428,0.6794,17
388,[1024],"[(1024, 'silu')]",0.1,0.9,258,0.01,0.25,1.3431,0.6828,15
389,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.15,1.3433,0.6532,41
390,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.2,1.3436,0.6867,19
391,[512],"[(512, 'leaky_relu')]",0.5,0.95,258,0.01,0.1,1.3446,0.6975,32
392,[512],"[(512, 'gelu')]",0.3,0.975,512,0.01,0.2,1.3447,0.6912,20
393,[1024],"[(1024, 'gelu')]",0.3,0.96,512,0.01,0.1,1.3466,0.7116,19
394,[1024],"[(1024, 'gelu')]",0.5,0.96,258,0.01,0.1,1.3467,0.6965,21
395,[1024],"[(1024, 'silu')]",0.3,0.975,512,0.01,0.25,1.3472,0.6999,22
396,[512],"[(512, 'leaky_relu')]",0.1,0.95,512,0.01,0.25,1.3472,0.6767,19
397,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,512,0.01,0.25,1.3472,0.6905,19
398,[512],"[(512, 'leaky_relu')]",0.5,0.975,512,0.01,0.15,1.3483,0.6836,24
399,[1024],"[(1024, 'gelu')]",0.1,0.95,512,0.01,0.25,1.3487,0.7001,16
400,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.2,1.349,0.6838,17
401,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.25,1.3491,0.6647,30
402,[512],"[(512, 'silu')]",0.1,0.96,258,0.01,0.2,1.3492,0.6821,18
403,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,512,0.01,0.2,1.3497,0.671,34
404,[512],"[(512, 'silu')]",0.3,0.975,512,0.01,0.15,1.3501,0.6828,17
405,[512],"[(512, 'gelu')]",0.3,0.95,512,0.01,0.1,1.3503,0.6832,22
406,[512],"[(512, 'silu')]",0.5,0.96,258,0.01,0.1,1.3504,0.6881,23
407,[512],"[(512, 'gelu')]",0.3,0.95,512,0.01,0.2,1.3505,0.6953,27
408,[512],"[(512, 'silu')]",0.3,0.9,258,0.01,0.1,1.3514,0.6781,17
409,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.15,1.3514,0.6736,29
410,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.1,1.3516,0.6652,22
411,[512],"[(512, 'gelu')]",0.1,0.975,512,0.01,0.25,1.3516,0.6844,23
412,[512],"[(512, 'silu')]",0.1,0.975,258,0.01,0.2,1.3517,0.6865,14
413,[1024],"[(1024, 'gelu')]",0.5,0.975,512,0.01,0.1,1.3519,0.687,16
414,[512],"[(512, 'leaky_relu')]",0.1,0.9,512,0.01,0.1,1.3519,0.6719,20
415,[512],"[(512, 'gelu')]",0.5,0.95,258,0.01,0.1,1.3526,0.6956,20
416,[1024],"[(1024, 'gelu')]",0.1,0.96,512,0.01,0.25,1.3531,0.6845,15
417,[1024],"[(1024, 'silu')]",0.1,0.9,258,0.01,0.2,1.3534,0.6872,14
418,[1024],"[(1024, 'gelu')]",0.1,0.96,512,0.01,0.15,1.3534,0.6827,16
419,[512],"[(512, 'leaky_relu')]",0.3,0.96,258,0.01,0.15,1.3537,0.682,15
420,[1024],"[(1024, 'silu')]",0.3,0.95,512,0.01,0.15,1.3541,0.6907,17
421,[512],"[(512, 'silu')]",0.3,0.95,512,0.01,0.2,1.3543,0.6815,19
422,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.2,1.3546,0.6433,100
423,[512],"[(512, 'silu')]",0.5,0.96,512,0.01,0.1,1.3549,0.689,20
424,[512],"[(512, 'leaky_relu')]",0.1,0.95,258,0.01,0.2,1.3553,0.6815,16
425,[1024],"[(1024, 'gelu')]",0.1,0.975,258,0.01,0.2,1.3554,0.6855,14
426,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.25,1.3556,0.6369,39
427,[512],"[(512, 'silu')]",0.1,0.975,258,0.01,0.25,1.3563,0.6879,15
428,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,512,0.01,0.15,1.357,0.6859,20
429,[1024],"[(1024, 'silu')]",0.1,0.975,258,0.01,0.2,1.3573,0.6954,15
430,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.9,258,0.01,0.1,1.3573,0.6698,28
431,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.95,258,0.01,0.25,1.3573,0.6671,40
432,[512],"[(512, 'gelu')]",0.3,0.975,512,0.01,0.15,1.3574,0.6977,19
433,[1024],"[(1024, 'gelu')]",0.1,0.96,258,0.01,0.1,1.3578,0.6976,24
434,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.25,1.3587,0.6738,18
435,[1024],"[(1024, 'silu')]",0.1,0.9,512,0.01,0.25,1.3592,0.6849,16
436,[512],"[(512, 'leaky_relu')]",0.3,0.95,512,0.01,0.15,1.36,0.6811,20
437,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.1,1.36,0.6679,16
438,[512],"[(512, 'gelu')]",0.1,0.95,258,0.01,0.15,1.3611,0.6874,22
439,[512],"[(512, 'gelu')]",0.3,0.975,258,0.01,0.2,1.3615,0.6854,17
440,[512],"[(512, 'gelu')]",0.1,0.96,258,0.01,0.15,1.3616,0.6909,16
441,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.9,512,0.01,0.2,1.3616,0.644,100
442,[512→64],"[(512, 'leaky_relu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.25,1.3617,0.6686,36
443,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.1,1.3618,0.6241,52
444,[512],"[(512, 'leaky_relu')]",0.1,0.975,258,0.01,0.2,1.362,0.6912,14
445,[512],"[(512, 'silu')]",0.5,0.975,512,0.01,0.1,1.3623,0.6968,19
446,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.25,1.3629,0.6558,27
447,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.15,1.3629,0.6699,25
448,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.9,512,0.01,0.15,1.3629,0.6639,35
449,[512],"[(512, 'leaky_relu')]",0.3,0.95,512,0.01,0.1,1.3634,0.6975,21
450,[1024],"[(1024, 'gelu')]",0.1,0.9,258,0.01,0.1,1.3636,0.6767,17
451,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,258,0.01,0.1,1.3637,0.6992,19
452,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.15,1.3642,0.6905,18
453,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.9,258,0.01,0.25,1.3644,0.6631,85
454,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.1,0.975,258,0.01,0.25,1.3649,0.684,50
455,[512],"[(512, 'silu')]",0.1,0.96,258,0.01,0.25,1.3651,0.6946,22
456,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.2,1.3653,0.6701,30
457,[1024],"[(1024, 'gelu')]",0.1,0.96,512,0.01,0.1,1.366,0.6921,18
458,[512],"[(512, 'silu')]",0.3,0.96,258,0.01,0.15,1.3664,0.6956,16
459,[1024],"[(1024, 'silu')]",0.3,0.96,512,0.01,0.1,1.3665,0.685,16
460,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.25,1.3677,0.6832,27
461,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,512,0.01,0.2,1.3679,0.6847,16
462,[512],"[(512, 'gelu')]",0.1,0.975,512,0.01,0.2,1.3679,0.6884,17
463,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,512,0.01,0.15,1.368,0.6707,35
464,[1024],"[(1024, 'silu')]",0.1,0.95,258,0.01,0.15,1.3681,0.7006,15
465,[1024],"[(1024, 'silu')]",0.3,0.96,512,0.01,0.25,1.3684,0.682,15
466,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.1,0.9,258,0.01,0.25,1.3687,0.6775,24
467,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.2,1.3691,0.6653,18
468,[512],"[(512, 'silu')]",0.5,0.975,258,0.01,0.1,1.3695,0.7015,21
469,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.2,1.3699,0.6409,57
470,[512],"[(512, 'silu')]",0.1,0.9,258,0.01,0.2,1.37,0.681,19
471,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.96,258,0.01,0.2,1.37,0.6789,27
472,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.2,1.3703,0.6654,29
473,[1024],"[(1024, 'silu')]",0.3,0.975,512,0.01,0.2,1.3704,0.6943,20
474,[1024],"[(1024, 'silu')]",0.1,0.9,512,0.01,0.1,1.3707,0.6974,16
475,[512],"[(512, 'gelu')]",0.3,0.96,258,0.01,0.1,1.371,0.6965,20
476,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.1,1.3712,0.6655,31
477,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.25,1.3722,0.6346,77
478,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,258,0.01,0.15,1.3728,0.7116,15
479,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.2,1.3733,0.644,33
480,[512],"[(512, 'gelu')]",0.3,0.975,258,0.01,0.25,1.3733,0.6776,15
481,[512],"[(512, 'silu')]",0.1,0.95,258,0.01,0.2,1.3737,0.6858,17
482,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.2,1.3738,0.6459,46
483,[512],"[(512, 'gelu')]",0.3,0.975,258,0.01,0.15,1.3746,0.6965,28
484,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,258,0.01,0.1,1.3752,0.717,15
485,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.15,1.3762,0.675,16
486,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.96,512,0.01,0.2,1.3768,0.6463,46
487,[1024],"[(1024, 'silu')]",0.3,0.975,258,0.01,0.15,1.3769,0.6897,16
488,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,258,0.01,0.15,1.3769,0.6982,14
489,[512],"[(512, 'leaky_relu')]",0.1,0.95,258,0.01,0.25,1.3771,0.6675,15
490,[1024],"[(1024, 'gelu')]",0.1,0.975,512,0.01,0.15,1.3774,0.6894,16
491,[1024],"[(1024, 'gelu')]",0.1,0.9,512,0.01,0.1,1.3776,0.672,17
492,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.95,512,0.01,0.15,1.3779,0.6495,71
493,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.1,0.9,512,0.01,0.2,1.378,0.6621,29
494,[512],"[(512, 'leaky_relu')]",0.3,0.975,512,0.01,0.25,1.3791,0.6739,18
495,[512],"[(512, 'silu')]",0.3,0.95,512,0.01,0.1,1.3794,0.681,17
496,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.15,1.3794,0.6606,35
497,[512],"[(512, 'leaky_relu')]",0.3,0.975,258,0.01,0.15,1.3796,0.6825,18
498,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.25,1.38,0.6824,16
499,[512→64],"[(512, 'leaky_relu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.2,1.3804,0.6581,63
500,[512],"[(512, 'silu')]",0.1,0.9,512,0.01,0.25,1.3811,0.6723,17
501,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.25,1.3824,0.6777,32
502,[1024],"[(1024, 'gelu')]",0.3,0.975,512,0.01,0.15,1.3824,0.6822,16
503,[1024],"[(1024, 'silu')]",0.1,0.975,258,0.01,0.15,1.3833,0.7061,24
504,[512],"[(512, 'leaky_relu')]",0.1,0.9,512,0.01,0.15,1.3834,0.6692,17
505,[1024],"[(1024, 'silu')]",0.5,0.975,512,0.01,0.1,1.3838,0.7022,30
506,[512],"[(512, 'leaky_relu')]",0.3,0.96,258,0.01,0.1,1.3842,0.7007,18
507,[512],"[(512, 'leaky_relu')]",0.1,0.9,512,0.01,0.2,1.3845,0.6837,19
508,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.15,1.385,0.6581,34
509,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.9,512,0.01,0.1,1.3851,0.6268,100
510,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.95,512,0.01,0.25,1.3852,0.6497,77
511,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.975,512,0.01,0.15,1.3857,0.6476,24
512,[512],"[(512, 'silu')]",0.1,0.9,512,0.01,0.2,1.3859,0.6692,18
513,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,258,0.01,0.2,1.3862,0.6285,99
514,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.975,512,0.01,0.25,1.3864,0.6694,51
515,[512],"[(512, 'leaky_relu')]",0.1,0.96,258,0.01,0.15,1.3866,0.6898,25
516,[1024],"[(1024, 'silu')]",0.1,0.95,512,0.01,0.2,1.3867,0.686,17
517,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.15,1.387,0.6411,36
518,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.25,1.3874,0.673,26
519,[1024],"[(1024, 'gelu')]",0.3,0.975,512,0.01,0.1,1.3877,0.7004,18
520,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,258,0.01,0.25,1.3878,0.6537,26
521,[512],"[(512, 'gelu')]",0.3,0.975,258,0.01,0.1,1.3879,0.6757,18
522,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,258,0.01,0.25,1.3882,0.6469,24
523,[512],"[(512, 'gelu')]",0.3,0.95,258,0.01,0.15,1.3887,0.6801,17
524,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,512,0.01,0.15,1.3888,0.6932,16
525,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,258,0.01,0.25,1.3891,0.6568,20
526,[512],"[(512, 'gelu')]",0.3,0.96,258,0.01,0.15,1.3893,0.6956,18
527,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,258,0.01,0.1,1.3894,0.6973,14
528,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,258,0.01,0.1,1.3895,0.7015,18
529,[1024],"[(1024, 'silu')]",0.1,0.975,512,0.01,0.25,1.3904,0.6884,16
530,[512],"[(512, 'gelu')]",0.3,0.96,512,0.01,0.1,1.3908,0.6873,20
531,[512],"[(512, 'silu')]",0.3,0.95,258,0.01,0.1,1.3909,0.6914,16
532,[512],"[(512, 'leaky_relu')]",0.1,0.96,512,0.01,0.25,1.3913,0.6893,17
533,[512],"[(512, 'leaky_relu')]",0.1,0.96,512,0.01,0.2,1.3915,0.6912,17
534,[1024],"[(1024, 'silu')]",0.1,0.9,512,0.01,0.2,1.3917,0.6722,19
535,[512],"[(512, 'silu')]",0.5,0.975,258,0.01,0.15,1.392,0.6819,20
536,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,258,0.01,0.15,1.393,0.6231,70
537,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.1,1.3932,0.6823,19
538,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.96,512,0.01,0.25,1.3933,0.6774,40
539,[512],"[(512, 'leaky_relu')]",0.5,0.975,512,0.01,0.1,1.394,0.679,25
540,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.25,1.3943,0.6529,25
541,[512],"[(512, 'silu')]",0.1,0.9,258,0.01,0.15,1.3944,0.687,15
542,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.96,512,0.01,0.2,1.3946,0.6757,28
543,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.2,1.3947,0.6629,36
544,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.2,1.3949,0.66,32
545,[512→64],"[(512, 'leaky_relu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.25,1.3949,0.6651,44
546,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.1,1.3952,0.6843,19
