,layers,layers_config,dropout,gamma,batch_size,lr,weight_decay,val_loss,val_f1_macro,epochs_trained
547,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.95,512,0.01,0.2,1.521,0.6149,43
548,[256],"[(256, 'gelu')]",0.1,0.96,512,0.01,0.15,1.5213,0.6745,17
549,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.15,1.5223,0.647,22
550,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.96,512,0.01,0.15,1.5225,0.6343,50
551,[256],"[(256, 'gelu')]",0.3,0.9,512,0.01,0.1,1.5228,0.6534,20
552,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,512,0.01,0.01,1.5231,0.6161,37
553,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,512,0.01,0.1,1.5232,0.6174,41
554,[256],"[(256, 'leaky_relu')]",0.1,0.95,258,0.01,0.15,1.5233,0.6784,17
555,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.975,258,0.01,0.15,1.5236,0.6187,46
556,[256],"[(256, 'leaky_relu')]",0.3,0.9,258,0.01,0.01,1.5236,0.6792,17
557,[256],"[(256, 'leaky_relu')]",0.5,0.95,512,0.01,0.01,1.5239,0.675,28
558,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.95,512,0.01,0.15,1.5246,0.5816,38
559,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.95,512,0.01,0.15,1.5248,0.6437,29
560,[256],"[(256, 'silu')]",0.1,0.9,512,0.01,0.15,1.5249,0.6682,16
561,[256],"[(256, 'gelu')]",0.3,0.975,512,0.01,0.01,1.525,0.6636,18
562,[256],"[(256, 'leaky_relu')]",0.3,0.9,512,0.01,0.15,1.5253,0.6614,23
563,[256],"[(256, 'silu')]",0.1,0.95,512,0.01,0.15,1.526,0.6631,16
564,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.1,1.5262,0.6081,36
565,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.2,1.5263,0.6418,32
566,[256],"[(256, 'leaky_relu')]",0.1,0.9,258,0.01,0.2,1.5268,0.6586,15
567,[512],"[(512, 'silu')]",0.3,0.975,258,0.01,0.01,1.5269,0.6675,14
568,[256],"[(256, 'leaky_relu')]",0.3,0.9,512,0.01,0.01,1.5271,0.6697,21
569,[512],"[(512, 'gelu')]",0.1,0.95,512,0.01,0.1,1.5272,0.6714,17
570,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.2,1.5275,0.6294,23
571,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.01,1.5275,0.6422,22
572,[256],"[(256, 'gelu')]",0.5,0.9,512,0.01,0.01,1.5277,0.6558,20
573,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,258,0.01,0.15,1.5279,0.6094,46
574,[256],"[(256, 'gelu')]",0.3,0.95,512,0.01,0.01,1.5288,0.6687,20
575,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.2,1.5294,0.6561,27
576,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.9,258,0.01,0.2,1.5299,0.5951,34
577,[256],"[(256, 'silu')]",0.5,0.9,258,0.01,0.01,1.5299,0.6732,16
578,[256],"[(256, 'silu')]",0.1,0.96,258,0.01,0.1,1.5306,0.6682,14
579,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.15,1.5309,0.6448,21
580,[512],"[(512, 'silu')]",0.1,0.9,258,0.01,0.1,1.531,0.6855,15
581,[256],"[(256, 'gelu')]",0.1,0.96,258,0.01,0.1,1.5316,0.6681,16
582,[256],"[(256, 'leaky_relu')]",0.5,0.9,258,0.01,0.01,1.532,0.6453,21
583,[256],"[(256, 'silu')]",0.1,0.975,512,0.01,0.2,1.5321,0.6718,16
584,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.96,258,0.01,0.15,1.5322,0.6084,36
585,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.2,1.5325,0.6539,29
586,[256],"[(256, 'silu')]",0.5,0.95,258,0.01,0.01,1.5326,0.6716,18
587,[512],"[(512, 'leaky_relu')]",0.3,0.975,512,0.01,0.01,1.5327,0.6787,17
588,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.95,258,0.01,0.2,1.533,0.6364,22
589,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.01,1.533,0.6373,20
590,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.96,512,0.01,0.15,1.5333,0.6355,59
591,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.9,512,0.01,0.2,1.5333,0.6255,63
592,[512],"[(512, 'silu')]",0.3,0.95,258,0.01,0.01,1.5335,0.6869,15
593,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.975,512,0.01,0.1,1.5337,0.6094,47
594,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.95,512,0.01,0.15,1.5341,0.6316,54
595,[256],"[(256, 'leaky_relu')]",0.3,0.95,512,0.01,0.01,1.5341,0.6871,20
596,[256],"[(256, 'leaky_relu')]",0.5,0.975,258,0.01,0.01,1.5344,0.6518,20
597,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.1,1.5349,0.647,28
598,[256],"[(256, 'gelu')]",0.5,0.975,258,0.01,0.1,1.535,0.6555,23
599,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.95,512,0.01,0.1,1.535,0.6538,65
600,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.9,258,0.01,0.1,1.5354,0.6355,53
601,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.95,258,0.01,0.15,1.5364,0.6325,47
602,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.01,1.5365,0.6646,26
603,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.96,512,0.01,0.2,1.5372,0.6291,28
604,[256],"[(256, 'silu')]",0.1,0.975,258,0.01,0.15,1.5373,0.6672,14
605,[512],"[(512, 'gelu')]",0.3,0.9,258,0.01,0.1,1.5374,0.6601,16
606,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.96,258,0.01,0.15,1.5375,0.6103,37
607,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.96,512,0.01,0.01,1.5375,0.6432,42
608,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.96,258,0.01,0.1,1.5376,0.6023,41
609,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.15,1.5379,0.6312,34
610,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.96,258,0.01,0.2,1.5381,0.6397,63
611,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.975,512,0.01,0.1,1.5381,0.6358,67
612,[256],"[(256, 'leaky_relu')]",0.5,0.95,258,0.01,0.01,1.5386,0.6606,18
613,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.95,512,0.01,0.15,1.5386,0.6832,23
614,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.96,512,0.01,0.15,1.5392,0.6155,43
615,[256],"[(256, 'gelu')]",0.5,0.9,258,0.01,0.01,1.5395,0.6474,16
616,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.95,512,0.01,0.01,1.5399,0.6036,37
617,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.975,512,0.01,0.15,1.5401,0.6454,27
618,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.975,258,0.01,0.1,1.5401,0.6043,33
619,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.15,1.5402,0.6604,29
620,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.2,1.5403,0.6355,25
621,[512],"[(512, 'silu')]",0.1,0.95,512,0.01,0.1,1.5403,0.6803,15
622,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.1,1.5405,0.6419,55
623,[256],"[(256, 'gelu')]",0.5,0.96,512,0.01,0.01,1.5406,0.6596,23
624,[512],"[(512, 'leaky_relu')]",0.1,0.9,512,0.01,0.1,1.5408,0.6821,19
625,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.9,512,0.01,0.1,1.541,0.5928,32
626,[256],"[(256, 'leaky_relu')]",0.1,0.975,512,0.01,0.1,1.541,0.6726,19
627,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.96,258,0.01,0.15,1.541,0.6526,71
628,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.15,1.5415,0.643,23
629,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.1,1.5424,0.6332,25
630,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.95,512,0.01,0.1,1.5425,0.6103,31
631,[256],"[(256, 'gelu')]",0.3,0.95,258,0.01,0.15,1.5427,0.665,18
632,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.2,1.543,0.5975,30
633,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.95,512,0.01,0.2,1.5434,0.675,21
634,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.1,1.5434,0.656,26
635,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.1,1.5446,0.6077,34
636,[256],"[(256, 'leaky_relu')]",0.1,0.96,258,0.01,0.15,1.545,0.6583,15
637,[512],"[(512, 'silu')]",0.3,0.9,258,0.01,0.01,1.5455,0.7007,15
638,[512],"[(512, 'gelu')]",0.3,0.9,258,0.01,0.01,1.5455,0.6733,17
639,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.96,258,0.01,0.2,1.5459,0.6188,54
640,[256],"[(256, 'silu')]",0.1,0.96,512,0.01,0.01,1.546,0.6776,16
641,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,258,0.01,0.15,1.546,0.6148,30
642,[512],"[(512, 'gelu')]",0.3,0.975,258,0.01,0.01,1.546,0.6667,15
643,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.9,512,0.01,0.1,1.546,0.6197,22
644,[256],"[(256, 'leaky_relu')]",0.1,0.9,512,0.01,0.15,1.5463,0.6576,18
645,[256],"[(256, 'gelu')]",0.1,0.95,258,0.01,0.1,1.5463,0.6587,15
646,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.975,512,0.01,0.2,1.5465,0.6791,22
647,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.9,512,0.01,0.1,1.5467,0.6,42
648,[512],"[(512, 'gelu')]",0.3,0.95,512,0.01,0.01,1.5468,0.6549,15
649,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,512,0.01,0.1,1.5469,0.6051,34
650,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.15,1.5471,0.6626,26
651,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.9,512,0.01,0.15,1.5472,0.6288,52
652,[512],"[(512, 'gelu')]",0.1,0.96,258,0.01,0.01,1.5477,0.6947,13
653,[256],"[(256, 'gelu')]",0.1,0.95,512,0.01,0.1,1.5479,0.6549,17
654,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.975,512,0.01,0.15,1.5481,0.6616,19
655,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.975,512,0.01,0.15,1.5484,0.6456,36
656,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.01,1.5488,0.5893,25
657,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.975,258,0.01,0.15,1.5492,0.6449,56
658,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.96,512,0.01,0.2,1.5494,0.6286,57
659,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.1,1.5495,0.643,24
660,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.2,1.5504,0.6483,34
661,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.95,258,0.01,0.1,1.551,0.6249,40
662,[256],"[(256, 'leaky_relu')]",0.1,0.9,258,0.01,0.1,1.5513,0.6793,15
663,[256],"[(256, 'silu')]",0.1,0.95,258,0.01,0.1,1.552,0.6742,16
664,[256],"[(256, 'gelu')]",0.5,0.95,258,0.01,0.01,1.552,0.6557,20
665,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.2,1.5521,0.6269,23
666,[256],"[(256, 'gelu')]",0.3,0.9,258,0.01,0.1,1.5522,0.6635,19
667,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.96,258,0.01,0.2,1.5526,0.6527,17
668,[512],"[(512, 'silu')]",0.1,0.96,512,0.01,0.1,1.5527,0.6674,16
669,[512],"[(512, 'gelu')]",0.1,0.95,512,0.01,0.01,1.553,0.6822,15
670,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.1,1.5532,0.6229,19
671,[256],"[(256, 'gelu')]",0.1,0.96,512,0.01,0.1,1.5533,0.6558,16
672,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.01,1.5541,0.6812,16
673,[512],"[(512, 'leaky_relu')]",0.1,0.9,512,0.01,0.01,1.5546,0.6809,17
674,[256],"[(256, 'leaky_relu')]",0.1,0.9,512,0.01,0.1,1.5547,0.6637,20
675,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.96,512,0.01,0.01,1.5547,0.6172,34
676,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.95,258,0.01,0.1,1.5549,0.6091,37
677,[256],"[(256, 'leaky_relu')]",0.1,0.975,258,0.01,0.15,1.555,0.6576,15
678,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.95,512,0.01,0.01,1.5562,0.6523,28
679,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,258,0.01,0.1,1.5562,0.6524,23
680,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.9,258,0.01,0.15,1.5563,0.6274,23
681,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.975,512,0.01,0.2,1.5566,0.663,18
682,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.1,1.557,0.628,33
683,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,258,0.01,0.15,1.5577,0.6732,20
684,[512],"[(512, 'leaky_relu')]",0.1,0.95,512,0.01,0.01,1.5586,0.6775,16
685,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.96,512,0.01,0.15,1.5588,0.664,21
686,[256],"[(256, 'gelu')]",0.1,0.975,258,0.01,0.1,1.5591,0.6716,15
687,[512],"[(512, 'silu')]",0.1,0.95,258,0.01,0.01,1.5594,0.6906,14
688,[256],"[(256, 'leaky_relu')]",0.3,0.96,512,0.01,0.01,1.5601,0.6657,19
689,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.96,512,0.01,0.2,1.5604,0.6622,18
690,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.1,1.5608,0.6857,16
691,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.9,512,0.01,0.01,1.5608,0.5954,35
692,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.975,512,0.01,0.15,1.5612,0.6237,62
693,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.96,258,0.01,0.2,1.5612,0.6591,20
694,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,258,0.01,0.2,1.5616,0.6672,25
695,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.9,258,0.01,0.2,1.5625,0.635,15
696,[256],"[(256, 'silu')]",0.3,0.9,512,0.01,0.01,1.5626,0.6702,21
697,[256],"[(256, 'leaky_relu')]",0.1,0.975,512,0.01,0.15,1.5626,0.6517,23
698,[256],"[(256, 'leaky_relu')]",0.3,0.975,258,0.01,0.01,1.5628,0.6643,17
699,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,258,0.01,0.1,1.563,0.6417,18
700,[512],"[(512, 'gelu')]",0.5,0.9,258,0.01,0.01,1.5631,0.6807,17
701,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.96,512,0.01,0.1,1.5632,0.5992,44
702,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.975,258,0.01,0.15,1.5633,0.6561,21
703,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.01,1.5635,0.6429,25
704,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.96,258,0.01,0.2,1.5638,0.5872,40
705,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.15,1.5644,0.6239,46
706,[512],"[(512, 'leaky_relu')]",0.1,0.96,512,0.01,0.01,1.5647,0.67,15
707,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.2,1.5649,0.6475,29
708,[256],"[(256, 'leaky_relu')]",0.3,0.975,258,0.01,0.1,1.5656,0.6633,20
709,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.95,512,0.01,0.1,1.5656,0.6094,47
710,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.9,512,0.01,0.01,1.5658,0.622,55
711,[256],"[(256, 'silu')]",0.3,0.96,512,0.01,0.01,1.5659,0.678,20
712,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.95,258,0.01,0.2,1.5664,0.6612,17
713,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.96,258,0.01,0.2,1.5668,0.653,21
714,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.9,258,0.01,0.2,1.5672,0.5967,44
715,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,258,0.01,0.15,1.5673,0.6277,27
716,[256],"[(256, 'leaky_relu')]",0.1,0.975,258,0.01,0.1,1.5673,0.6643,16
717,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.96,512,0.01,0.01,1.5677,0.6581,22
718,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.975,258,0.01,0.1,1.5681,0.6501,25
719,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.1,1.5683,0.6278,23
720,[512],"[(512, 'gelu')]",0.1,0.975,512,0.01,0.1,1.5686,0.6653,14
721,[256],"[(256, 'leaky_relu')]",0.1,0.96,512,0.01,0.15,1.5694,0.6565,20
722,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.15,1.5696,0.6361,29
723,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.96,258,0.01,0.1,1.5698,0.6494,19
724,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.96,512,0.01,0.01,1.5699,0.5933,37
725,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.96,512,0.01,0.1,1.57,0.6628,18
726,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.9,258,0.01,0.15,1.57,0.6042,42
727,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.9,258,0.01,0.1,1.57,0.5979,44
728,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.9,512,0.01,0.01,1.5703,0.6033,41
729,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.15,1.5704,0.5933,42
730,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.975,512,0.01,0.01,1.5705,0.6533,51
731,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.1,1.5706,0.6383,26
732,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.975,258,0.01,0.15,1.5712,0.6739,18
733,[256],"[(256, 'silu')]",0.1,0.9,512,0.01,0.1,1.5722,0.6685,18
734,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.95,258,0.01,0.15,1.5724,0.6541,17
735,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.15,1.573,0.6463,30
736,[256],"[(256, 'silu')]",0.1,0.975,258,0.01,0.1,1.574,0.6577,14
737,[256],"[(256, 'leaky_relu')]",0.3,0.96,258,0.01,0.1,1.5741,0.6689,19
738,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.15,1.5762,0.6459,29
739,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.975,512,0.01,0.1,1.5762,0.6624,58
740,[256],"[(256, 'gelu')]",0.3,0.95,258,0.01,0.1,1.5762,0.6732,16
741,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.2,1.5766,0.6772,38
742,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,512,0.01,0.01,1.5768,0.6249,41
743,[512],"[(512, 'gelu')]",0.5,0.975,258,0.01,0.01,1.5768,0.6646,16
744,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.96,258,0.01,0.1,1.5769,0.5912,28
745,[512],"[(512, 'leaky_relu')]",0.1,0.975,258,0.01,0.01,1.5772,0.679,14
746,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.15,1.5777,0.6651,19
747,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,512,0.01,0.1,1.5779,0.6372,22
748,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.9,512,0.01,0.15,1.5782,0.6406,62
749,[256],"[(256, 'gelu')]",0.1,0.9,512,0.01,0.01,1.5783,0.6508,16
750,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.2,1.5783,0.6417,28
751,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.15,1.5793,0.6296,28
752,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.2,1.5796,0.638,32
753,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,512,0.01,0.15,1.58,0.6342,27
754,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.96,512,0.01,0.2,1.58,0.6398,19
755,[256],"[(256, 'silu')]",0.1,0.975,512,0.01,0.01,1.5801,0.6776,16
756,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.975,258,0.01,0.1,1.5805,0.6123,41
757,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.01,1.5806,0.6355,47
758,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.1,1.5806,0.6282,21
759,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.96,512,0.01,0.2,1.5807,0.6088,50
760,[512],"[(512, 'gelu')]",0.1,0.95,258,0.01,0.1,1.581,0.6573,14
761,[512],"[(512, 'silu')]",0.5,0.95,258,0.01,0.01,1.5814,0.6831,21
762,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,258,0.01,0.2,1.5819,0.6578,17
763,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,258,0.01,0.15,1.5824,0.6275,28
764,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.9,512,0.01,0.2,1.5834,0.6636,19
765,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.15,1.5838,0.6619,23
766,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.95,258,0.01,0.15,1.5839,0.6538,19
767,[512],"[(512, 'silu')]",0.1,0.96,512,0.01,0.01,1.5844,0.667,15
768,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.96,512,0.01,0.15,1.5845,0.6417,29
769,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.1,1.5851,0.6551,64
770,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.975,512,0.01,0.2,1.5852,0.6608,19
771,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.96,512,0.01,0.2,1.5855,0.6627,22
772,[512],"[(512, 'gelu')]",0.1,0.975,258,0.01,0.01,1.5857,0.6741,14
773,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.95,512,0.01,0.2,1.5862,0.667,21
774,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.975,258,0.01,0.2,1.5865,0.647,16
775,[256],"[(256, 'leaky_relu')]",0.1,0.975,512,0.01,0.01,1.5865,0.6764,17
776,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.96,258,0.01,0.15,1.5868,0.6618,17
777,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.15,1.5873,0.651,30
778,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.95,258,0.01,0.2,1.5881,0.657,18
779,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.95,258,0.01,0.15,1.5886,0.6653,29
780,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.1,1.589,0.6345,29
781,[256],"[(256, 'silu')]",0.3,0.95,258,0.01,0.1,1.5892,0.6587,15
782,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.96,512,0.01,0.2,1.5901,0.657,23
783,[256],"[(256, 'gelu')]",0.3,0.9,258,0.01,0.01,1.591,0.6676,16
784,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.975,258,0.01,0.01,1.5911,0.6526,21
785,[256],"[(256, 'silu')]",0.1,0.95,512,0.01,0.1,1.5911,0.6593,18
786,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.95,512,0.01,0.15,1.5915,0.6454,20
787,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.9,258,0.01,0.15,1.592,0.6326,18
788,[256],"[(256, 'leaky_relu')]",0.1,0.96,258,0.01,0.1,1.5922,0.6638,15
789,[512],"[(512, 'gelu')]",0.1,0.975,512,0.01,0.01,1.5925,0.6797,16
790,[256],"[(256, 'leaky_relu')]",0.3,0.96,258,0.01,0.01,1.5926,0.6645,17
791,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.01,1.5927,0.6202,32
792,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.95,512,0.01,0.2,1.5931,0.6484,22
793,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.96,258,0.01,0.2,1.5931,0.6661,18
794,[256],"[(256, 'leaky_relu')]",0.1,0.95,258,0.01,0.1,1.5935,0.6712,16
795,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.95,512,0.01,0.2,1.5936,0.6555,20
796,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.96,258,0.01,0.01,1.5943,0.609,46
