,layers,layers_config,dropout,gamma,batch_size,lr,weight_decay,val_loss,val_f1_macro,epochs_trained
1,[512],"[(512, 'gelu')]",0.3,0.95,258,0.01,0.25,1.1895,0.7071,83
2,[1024],"[(1024, 'gelu')]",0.1,0.975,258,0.01,0.25,1.1914,0.7158,62
3,[512],"[(512, 'silu')]",0.3,0.9,258,0.01,0.25,1.2033,0.7224,66
4,[1024],"[(1024, 'gelu')]",0.1,0.9,258,0.01,0.25,1.2071,0.6917,61
5,[512],"[(512, 'silu')]",0.3,0.95,258,0.01,0.25,1.2136,0.7132,69
6,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,258,0.01,0.25,1.2192,0.708,42
7,[512],"[(512, 'gelu')]",0.1,0.975,258,0.01,0.25,1.2213,0.7114,39
8,[512],"[(512, 'gelu')]",0.1,0.9,258,0.01,0.2,1.2226,0.7031,58
9,[512],"[(512, 'gelu')]",0.5,0.975,258,0.01,0.25,1.2271,0.7085,75
10,[512],"[(512, 'gelu')]",0.3,0.9,512,0.01,0.25,1.2382,0.7186,82
11,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,258,0.01,0.25,1.2437,0.7096,53
12,[1024],"[(1024, 'silu')]",0.5,0.95,512,0.01,0.25,1.2466,0.7108,19
13,[1024],"[(1024, 'silu')]",0.3,0.96,258,0.01,0.25,1.251,0.7077,51
14,[1024],"[(1024, 'silu')]",0.3,0.95,258,0.01,0.25,1.2531,0.712,28
15,[1024],"[(1024, 'leaky_relu')]",0.5,0.96,512,0.01,0.25,1.2548,0.6916,20
16,[512],"[(512, 'gelu')]",0.1,0.975,512,0.01,0.25,1.2589,0.7083,64
17,[1024],"[(1024, 'gelu')]",0.1,0.95,258,0.01,0.2,1.2612,0.6974,41
18,[1024],"[(1024, 'gelu')]",0.3,0.975,512,0.01,0.25,1.2622,0.7014,43
19,[512],"[(512, 'silu')]",0.5,0.96,258,0.01,0.25,1.2637,0.6919,22
20,[1024],"[(1024, 'gelu')]",0.1,0.95,512,0.01,0.25,1.2658,0.6978,74
21,[512],"[(512, 'leaky_relu')]",0.1,0.95,258,0.01,0.2,1.2674,0.7019,77
22,[1024],"[(1024, 'gelu')]",0.5,0.96,512,0.01,0.2,1.2674,0.6989,19
23,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,258,0.01,0.2,1.2679,0.696,40
24,[1024],"[(1024, 'leaky_relu')]",0.5,0.9,512,0.01,0.25,1.2681,0.7105,30
25,[1024],"[(1024, 'gelu')]",0.3,0.95,512,0.01,0.25,1.2686,0.7181,22
26,[1024],"[(1024, 'silu')]",0.5,0.96,512,0.01,0.25,1.2734,0.7034,19
27,[1024],"[(1024, 'silu')]",0.3,0.9,258,0.01,0.15,1.2735,0.7174,53
28,[512],"[(512, 'silu')]",0.5,0.96,512,0.01,0.15,1.2761,0.714,18
29,[512],"[(512, 'leaky_relu')]",0.5,0.975,512,0.01,0.25,1.2771,0.6874,28
30,[1024],"[(1024, 'gelu')]",0.5,0.95,512,0.01,0.25,1.2775,0.6907,20
31,[512],"[(512, 'gelu')]",0.5,0.95,512,0.01,0.25,1.2775,0.6958,25
32,[1024],"[(1024, 'silu')]",0.5,0.96,258,0.01,0.2,1.2787,0.6898,19
33,[1024],"[(1024, 'silu')]",0.5,0.96,512,0.01,0.15,1.2787,0.7121,22
34,[512],"[(512, 'leaky_relu')]",0.1,0.96,512,0.01,0.25,1.2796,0.7077,63
35,[1024],"[(1024, 'silu')]",0.3,0.975,258,0.01,0.25,1.2797,0.6972,30
36,[1024],"[(1024, 'gelu')]",0.1,0.975,512,0.01,0.25,1.2797,0.6989,46
37,[512],"[(512, 'gelu')]",0.5,0.975,512,0.01,0.25,1.2807,0.6771,17
38,[1024],"[(1024, 'silu')]",0.5,0.975,512,0.01,0.2,1.2817,0.7085,19
39,[1024],"[(1024, 'leaky_relu')]",0.5,0.95,512,0.01,0.15,1.2818,0.7081,19
40,[1024],"[(1024, 'gelu')]",0.1,0.975,258,0.01,0.2,1.2821,0.7047,35
41,[512],"[(512, 'gelu')]",0.5,0.96,512,0.01,0.25,1.2828,0.6914,22
42,[1024],"[(1024, 'silu')]",0.5,0.9,512,0.01,0.25,1.2841,0.708,20
43,[512],"[(512, 'silu')]",0.5,0.96,512,0.01,0.25,1.2844,0.7037,35
44,[1024],"[(1024, 'leaky_relu')]",0.5,0.975,512,0.01,0.25,1.2846,0.705,23
45,[1024],"[(1024, 'leaky_relu')]",0.5,0.9,512,0.01,0.15,1.2863,0.682,18
46,[1024],"[(1024, 'gelu')]",0.5,0.96,512,0.01,0.25,1.2871,0.6871,21
47,[1024],"[(1024, 'silu')]",0.1,0.975,258,0.01,0.25,1.2873,0.7089,33
48,[512],"[(512, 'gelu')]",0.5,0.96,512,0.01,0.15,1.292,0.6979,21
49,[512],"[(512, 'silu')]",0.5,0.95,258,0.01,0.25,1.2924,0.6839,22
50,[1024],"[(1024, 'gelu')]",0.1,0.95,258,0.01,0.25,1.2927,0.6848,42
51,[1024],"[(1024, 'silu')]",0.3,0.96,512,0.01,0.2,1.2938,0.6985,35
52,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,258,0.01,0.15,1.2946,0.6956,71
53,[512],"[(512, 'leaky_relu')]",0.5,0.95,512,0.01,0.25,1.2952,0.6992,26
54,[512],"[(512, 'silu')]",0.5,0.95,258,0.01,0.15,1.2959,0.7113,21
55,[512],"[(512, 'silu')]",0.5,0.95,512,0.01,0.15,1.296,0.6916,16
56,[512],"[(512, 'silu')]",0.5,0.95,512,0.01,0.2,1.2971,0.6942,23
57,[1024],"[(1024, 'leaky_relu')]",0.5,0.96,512,0.01,0.15,1.2983,0.7152,23
58,[1024],"[(1024, 'gelu')]",0.5,0.975,512,0.01,0.25,1.2992,0.6984,17
59,[512],"[(512, 'leaky_relu')]",0.3,0.96,258,0.01,0.25,1.3,0.6887,18
60,[1024],"[(1024, 'leaky_relu')]",0.3,0.9,512,0.01,0.2,1.3013,0.6964,19
61,[512],"[(512, 'leaky_relu')]",0.5,0.95,512,0.01,0.2,1.3018,0.6849,18
62,[1024],"[(1024, 'leaky_relu')]",0.5,0.975,512,0.01,0.2,1.3022,0.7002,24
63,[512],"[(512, 'leaky_relu')]",0.5,0.975,512,0.01,0.15,1.3026,0.6893,21
64,[1024],"[(1024, 'silu')]",0.5,0.975,512,0.01,0.15,1.3026,0.7013,20
65,[512],"[(512, 'silu')]",0.5,0.9,512,0.01,0.25,1.3027,0.6882,32
66,[512],"[(512, 'gelu')]",0.5,0.95,512,0.01,0.2,1.3034,0.697,31
67,[512],"[(512, 'silu')]",0.1,0.95,258,0.01,0.25,1.3035,0.7011,41
68,[512],"[(512, 'silu')]",0.5,0.9,512,0.01,0.2,1.305,0.6867,20
69,[1024],"[(1024, 'leaky_relu')]",0.5,0.95,512,0.01,0.25,1.305,0.698,18
70,[1024],"[(1024, 'silu')]",0.5,0.95,512,0.01,0.15,1.3053,0.7143,25
71,[512],"[(512, 'leaky_relu')]",0.5,0.96,512,0.01,0.2,1.3054,0.6826,24
72,[1024],"[(1024, 'silu')]",0.3,0.9,258,0.01,0.2,1.3055,0.6905,15
73,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,258,0.01,0.25,1.3056,0.6873,21
74,[512],"[(512, 'leaky_relu')]",0.5,0.96,258,0.01,0.25,1.3057,0.6844,25
75,[512],"[(512, 'silu')]",0.5,0.975,258,0.01,0.25,1.3059,0.7005,27
76,[1024],"[(1024, 'leaky_relu')]",0.5,0.95,512,0.01,0.2,1.306,0.6945,20
77,[512],"[(512, 'leaky_relu')]",0.5,0.96,512,0.01,0.25,1.3069,0.6808,21
78,[512],"[(512, 'gelu')]",0.5,0.975,512,0.01,0.15,1.3076,0.6748,20
79,[1024],"[(1024, 'leaky_relu')]",0.5,0.96,512,0.01,0.1,1.308,0.7075,19
80,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,512,0.01,0.25,1.3092,0.7158,30
81,[512],"[(512, 'silu')]",0.5,0.975,512,0.01,0.2,1.3098,0.7028,32
82,[512],"[(512, 'gelu')]",0.1,0.96,258,0.01,0.2,1.3103,0.6913,39
83,[512],"[(512, 'silu')]",0.1,0.975,258,0.01,0.25,1.3113,0.7003,56
84,[512],"[(512, 'leaky_relu')]",0.3,0.975,512,0.01,0.25,1.3121,0.6906,27
85,[512],"[(512, 'silu')]",0.5,0.9,258,0.01,0.25,1.3128,0.6965,22
86,[1024],"[(1024, 'leaky_relu')]",0.3,0.9,512,0.01,0.25,1.3129,0.7012,21
87,[1024],"[(1024, 'gelu')]",0.5,0.9,512,0.01,0.25,1.3135,0.6835,19
88,[1024],"[(1024, 'silu')]",0.3,0.9,512,0.01,0.25,1.3143,0.7045,16
89,[1024],"[(1024, 'silu')]",0.1,0.975,258,0.01,0.15,1.3146,0.7069,26
90,[1024],"[(1024, 'silu')]",0.3,0.975,512,0.01,0.2,1.315,0.6947,18
91,[1024],"[(1024, 'silu')]",0.1,0.975,258,0.01,0.2,1.3155,0.6942,26
92,[1024],"[(1024, 'gelu')]",0.3,0.975,258,0.01,0.25,1.3159,0.7001,16
93,[512],"[(512, 'silu')]",0.5,0.9,512,0.01,0.15,1.3162,0.7033,20
94,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,258,0.01,0.2,1.3165,0.6942,23
95,[1024],"[(1024, 'silu')]",0.5,0.975,258,0.01,0.2,1.3167,0.6842,18
96,[1024],"[(1024, 'silu')]",0.5,0.96,258,0.01,0.25,1.3168,0.7046,20
97,[512],"[(512, 'silu')]",0.5,0.95,512,0.01,0.25,1.3171,0.7017,24
98,[1024],"[(1024, 'leaky_relu')]",0.5,0.95,258,0.01,0.15,1.3172,0.684,16
99,[1024],"[(1024, 'gelu')]",0.3,0.95,258,0.01,0.25,1.3178,0.6799,15
100,[1024],"[(1024, 'gelu')]",0.5,0.975,512,0.01,0.15,1.319,0.7037,19
101,[1024],"[(1024, 'leaky_relu')]",0.5,0.975,258,0.01,0.25,1.3194,0.6852,17
102,[512],"[(512, 'gelu')]",0.3,0.96,512,0.01,0.25,1.3195,0.6979,23
103,[1024],"[(1024, 'gelu')]",0.5,0.95,512,0.01,0.2,1.3208,0.6704,19
104,[512],"[(512, 'gelu')]",0.5,0.96,258,0.01,0.25,1.321,0.6641,19
105,[512],"[(512, 'leaky_relu')]",0.5,0.96,258,0.01,0.15,1.3211,0.6918,18
106,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,258,0.01,0.2,1.3215,0.7005,36
107,[1024],"[(1024, 'gelu')]",0.3,0.9,258,0.01,0.25,1.3217,0.6781,15
108,[1024],"[(1024, 'silu')]",0.5,0.975,258,0.01,0.25,1.3219,0.6981,16
109,[512],"[(512, 'gelu')]",0.3,0.96,258,0.01,0.25,1.322,0.6981,20
110,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.25,1.3221,0.6908,69
111,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,512,0.01,0.2,1.3226,0.6944,20
112,[1024],"[(1024, 'silu')]",0.5,0.95,258,0.01,0.25,1.3226,0.7009,18
113,[512],"[(512, 'gelu')]",0.5,0.9,258,0.01,0.25,1.323,0.6948,22
114,[1024],"[(1024, 'gelu')]",0.3,0.96,258,0.01,0.2,1.3235,0.6916,16
115,[512],"[(512, 'gelu')]",0.5,0.9,512,0.01,0.25,1.3235,0.6784,20
116,[1024],"[(1024, 'silu')]",0.5,0.95,512,0.01,0.2,1.3237,0.6968,19
117,[1024],"[(1024, 'silu')]",0.1,0.96,512,0.01,0.25,1.3244,0.6964,63
118,[1024],"[(1024, 'gelu')]",0.1,0.96,258,0.01,0.25,1.3245,0.6887,31
119,[1024],"[(1024, 'gelu')]",0.5,0.95,512,0.01,0.15,1.3246,0.7005,18
120,[512],"[(512, 'silu')]",0.3,0.9,512,0.01,0.25,1.3249,0.6959,19
121,[512],"[(512, 'gelu')]",0.3,0.975,512,0.01,0.25,1.3253,0.6701,17
122,[1024],"[(1024, 'silu')]",0.1,0.95,258,0.01,0.25,1.3254,0.693,45
123,[512],"[(512, 'leaky_relu')]",0.5,0.9,512,0.01,0.15,1.3255,0.6833,20
124,[512],"[(512, 'gelu')]",0.5,0.95,512,0.01,0.15,1.3261,0.6869,24
125,[512],"[(512, 'gelu')]",0.5,0.95,258,0.01,0.25,1.3262,0.6816,28
126,[1024],"[(1024, 'silu')]",0.5,0.9,258,0.01,0.25,1.3262,0.6867,21
127,[1024],"[(1024, 'silu')]",0.3,0.975,512,0.01,0.25,1.3263,0.6782,15
128,[1024],"[(1024, 'silu')]",0.1,0.96,258,0.01,0.25,1.3263,0.698,40
129,[1024],"[(1024, 'silu')]",0.3,0.95,512,0.01,0.25,1.3265,0.6899,16
130,[512],"[(512, 'silu')]",0.5,0.96,512,0.01,0.2,1.3268,0.6937,23
131,[512],"[(512, 'silu')]",0.5,0.9,258,0.01,0.2,1.3271,0.6901,28
132,[512],"[(512, 'leaky_relu')]",0.5,0.9,258,0.01,0.25,1.3276,0.6834,20
133,[512],"[(512, 'gelu')]",0.1,0.95,512,0.01,0.2,1.3278,0.6946,52
134,[1024],"[(1024, 'silu')]",0.3,0.95,258,0.01,0.2,1.3281,0.6922,16
135,[512],"[(512, 'leaky_relu')]",0.1,0.975,512,0.01,0.2,1.3283,0.6913,69
136,[512],"[(512, 'gelu')]",0.5,0.9,512,0.01,0.2,1.3291,0.6801,22
137,[512],"[(512, 'silu')]",0.3,0.95,512,0.01,0.25,1.3291,0.7056,23
138,[512],"[(512, 'gelu')]",0.1,0.9,258,0.01,0.25,1.3291,0.6931,23
139,[1024],"[(1024, 'gelu')]",0.5,0.95,258,0.01,0.25,1.3293,0.7013,17
140,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.25,1.3294,0.6931,34
141,[1024],"[(1024, 'gelu')]",0.5,0.9,512,0.01,0.2,1.3303,0.6862,17
142,[1024],"[(1024, 'gelu')]",0.3,0.975,258,0.01,0.2,1.3313,0.7059,20
143,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,512,0.01,0.25,1.3324,0.702,16
144,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,258,0.01,0.2,1.3334,0.7027,15
145,[512],"[(512, 'leaky_relu')]",0.5,0.9,512,0.01,0.25,1.3337,0.6739,23
146,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,512,0.01,0.25,1.334,0.6924,19
147,[512],"[(512, 'silu')]",0.5,0.96,258,0.01,0.15,1.3353,0.7035,18
148,[1024],"[(1024, 'gelu')]",0.1,0.9,258,0.01,0.2,1.3358,0.6874,14
149,[1024],"[(1024, 'gelu')]",0.1,0.96,258,0.01,0.2,1.3362,0.6861,16
150,[512],"[(512, 'leaky_relu')]",0.5,0.95,258,0.01,0.25,1.3366,0.6755,25
151,[1024],"[(1024, 'gelu')]",0.1,0.975,258,0.01,0.15,1.3371,0.6954,14
152,[1024],"[(1024, 'leaky_relu')]",0.5,0.975,258,0.01,0.2,1.3372,0.6989,16
153,[1024],"[(1024, 'silu')]",0.5,0.975,512,0.01,0.25,1.3375,0.6924,19
154,[1024],"[(1024, 'gelu')]",0.5,0.975,512,0.01,0.2,1.3375,0.6882,19
155,[1024],"[(1024, 'gelu')]",0.3,0.96,512,0.01,0.25,1.338,0.6843,20
156,[512],"[(512, 'gelu')]",0.5,0.975,258,0.01,0.15,1.3385,0.6815,20
157,[1024],"[(1024, 'silu')]",0.3,0.96,258,0.01,0.2,1.3385,0.6948,17
158,[512],"[(512, 'gelu')]",0.3,0.975,258,0.01,0.25,1.3396,0.6886,15
159,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,258,0.01,0.25,1.3397,0.6902,16
160,[1024],"[(1024, 'gelu')]",0.1,0.96,512,0.01,0.2,1.3397,0.689,20
161,[1024],"[(1024, 'silu')]",0.3,0.9,258,0.01,0.25,1.3413,0.6843,17
162,[512],"[(512, 'leaky_relu')]",0.5,0.975,258,0.01,0.2,1.3416,0.6969,24
163,[1024],"[(1024, 'gelu')]",0.5,0.96,258,0.01,0.2,1.3417,0.6972,23
164,[1024],"[(1024, 'gelu')]",0.3,0.96,258,0.01,0.25,1.3417,0.6846,15
165,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,512,0.01,0.25,1.3418,0.694,18
166,[512],"[(512, 'gelu')]",0.3,0.95,512,0.01,0.25,1.343,0.6834,18
167,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,258,0.01,0.25,1.3433,0.7063,17
168,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,258,0.01,0.2,1.3449,0.6932,17
169,[512],"[(512, 'silu')]",0.1,0.95,258,0.01,0.2,1.3449,0.6843,15
170,[1024],"[(1024, 'gelu')]",0.5,0.975,258,0.01,0.2,1.3452,0.6808,23
171,[1024],"[(1024, 'leaky_relu')]",0.5,0.9,258,0.01,0.25,1.3452,0.6911,26
172,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,512,0.01,0.25,1.3454,0.6884,28
173,[1024],"[(1024, 'silu')]",0.3,0.96,512,0.01,0.15,1.3458,0.695,29
174,[512],"[(512, 'silu')]",0.5,0.975,512,0.01,0.25,1.3461,0.682,23
175,[1024],"[(1024, 'silu')]",0.5,0.9,258,0.01,0.2,1.3467,0.6837,14
176,[1024],"[(1024, 'leaky_relu')]",0.5,0.9,512,0.01,0.2,1.3468,0.6947,18
177,[1024],"[(1024, 'leaky_relu')]",0.5,0.9,258,0.01,0.2,1.3469,0.7121,22
178,[1024],"[(1024, 'gelu')]",0.3,0.9,258,0.01,0.2,1.3472,0.6935,15
179,[1024],"[(1024, 'gelu')]",0.5,0.96,258,0.01,0.15,1.3479,0.6981,18
180,[512],"[(512, 'leaky_relu')]",0.5,0.96,512,0.01,0.1,1.3489,0.6851,18
181,[1024],"[(1024, 'gelu')]",0.1,0.95,512,0.01,0.2,1.349,0.6881,17
182,[512],"[(512, 'silu')]",0.3,0.975,258,0.01,0.25,1.3494,0.6985,19
183,[1024],"[(1024, 'gelu')]",0.3,0.96,512,0.01,0.15,1.3494,0.6853,15
184,[1024],"[(1024, 'leaky_relu')]",0.5,0.975,512,0.01,0.15,1.35,0.6972,31
185,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,258,0.01,0.15,1.3501,0.6992,21
186,[512],"[(512, 'gelu')]",0.5,0.96,512,0.01,0.1,1.3507,0.6865,17
187,[1024],"[(1024, 'silu')]",0.3,0.9,512,0.01,0.2,1.3508,0.6997,18
188,[1024],"[(1024, 'silu')]",0.5,0.96,512,0.01,0.1,1.3512,0.6985,19
189,[1024],"[(1024, 'silu')]",0.5,0.975,512,0.01,0.1,1.3517,0.6868,16
190,[1024],"[(1024, 'silu')]",0.1,0.95,512,0.01,0.25,1.3518,0.6845,18
191,[1024],"[(1024, 'leaky_relu')]",0.5,0.95,258,0.01,0.1,1.352,0.6842,16
192,[1024],"[(1024, 'silu')]",0.5,0.9,512,0.01,0.15,1.3523,0.6861,18
193,[1024],"[(1024, 'gelu')]",0.3,0.9,512,0.01,0.2,1.3532,0.6876,19
194,[1024],"[(1024, 'gelu')]",0.5,0.9,258,0.01,0.2,1.3534,0.6813,15
195,[1024],"[(1024, 'gelu')]",0.3,0.9,512,0.01,0.25,1.3534,0.6841,16
196,[1024],"[(1024, 'leaky_relu')]",0.5,0.95,258,0.01,0.2,1.3544,0.7003,21
197,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,512,0.01,0.15,1.3547,0.6966,26
198,[1024],"[(1024, 'silu')]",0.1,0.9,258,0.01,0.25,1.3551,0.6776,34
199,[1024],"[(1024, 'gelu')]",0.3,0.95,512,0.01,0.2,1.357,0.693,15
200,[512],"[(512, 'silu')]",0.5,0.9,258,0.01,0.15,1.3578,0.6926,21
201,[1024],"[(1024, 'gelu')]",0.1,0.9,258,0.01,0.15,1.3586,0.6965,15
202,[512],"[(512, 'leaky_relu')]",0.3,0.9,258,0.01,0.25,1.3591,0.6865,17
203,[512],"[(512, 'leaky_relu')]",0.1,0.975,258,0.01,0.25,1.3601,0.6915,21
204,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,258,0.01,0.15,1.3602,0.7023,14
205,[512],"[(512, 'silu')]",0.5,0.96,258,0.01,0.2,1.3605,0.6863,19
206,[1024],"[(1024, 'leaky_relu')]",0.5,0.96,258,0.01,0.25,1.3617,0.6862,17
207,[1024],"[(1024, 'leaky_relu')]",0.5,0.95,258,0.01,0.25,1.3618,0.6743,15
208,[512],"[(512, 'gelu')]",0.5,0.96,512,0.01,0.2,1.362,0.6719,20
209,[512],"[(512, 'leaky_relu')]",0.3,0.95,512,0.01,0.15,1.3632,0.6995,20
210,[1024],"[(1024, 'gelu')]",0.5,0.975,258,0.01,0.15,1.3633,0.6934,14
211,[1024],"[(1024, 'gelu')]",0.5,0.9,258,0.01,0.25,1.3639,0.6781,24
212,[1024],"[(1024, 'gelu')]",0.3,0.975,512,0.01,0.2,1.3643,0.6954,17
213,[1024],"[(1024, 'leaky_relu')]",0.3,0.9,512,0.01,0.15,1.3645,0.7036,22
214,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,512,0.01,0.15,1.3649,0.6991,22
215,[1024],"[(1024, 'silu')]",0.1,0.975,512,0.01,0.25,1.365,0.698,29
216,[512],"[(512, 'leaky_relu')]",0.5,0.95,512,0.01,0.1,1.3653,0.6859,20
217,[512],"[(512, 'leaky_relu')]",0.3,0.95,512,0.01,0.25,1.3656,0.6876,22
218,[1024],"[(1024, 'silu')]",0.3,0.95,512,0.01,0.15,1.3659,0.6943,23
219,[512],"[(512, 'silu')]",0.5,0.975,512,0.01,0.1,1.3661,0.6842,19
220,[512],"[(512, 'gelu')]",0.3,0.95,512,0.01,0.2,1.3666,0.672,21
221,[1024],"[(1024, 'gelu')]",0.3,0.9,512,0.01,0.15,1.3669,0.6988,41
222,[1024],"[(1024, 'gelu')]",0.5,0.9,512,0.01,0.1,1.3671,0.6879,19
223,[1024],"[(1024, 'leaky_relu')]",0.5,0.95,512,0.01,0.1,1.3671,0.6839,19
224,[1024],"[(1024, 'gelu')]",0.5,0.9,512,0.01,0.15,1.3671,0.6898,20
225,[1024],"[(1024, 'silu')]",0.3,0.9,512,0.01,0.15,1.3672,0.6907,16
226,[512],"[(512, 'silu')]",0.3,0.975,512,0.01,0.2,1.3675,0.6886,20
227,[1024],"[(1024, 'leaky_relu')]",0.3,0.9,258,0.01,0.25,1.3675,0.6945,30
228,[1024],"[(1024, 'leaky_relu')]",0.5,0.96,258,0.01,0.2,1.3678,0.6786,18
229,[1024],"[(1024, 'gelu')]",0.3,0.96,512,0.01,0.2,1.3679,0.6893,17
230,[512],"[(512, 'gelu')]",0.5,0.9,512,0.01,0.15,1.3684,0.6907,19
231,[512],"[(512, 'leaky_relu')]",0.5,0.975,512,0.01,0.2,1.3684,0.6815,20
232,[1024],"[(1024, 'silu')]",0.1,0.96,258,0.01,0.2,1.3688,0.6938,14
233,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,258,0.01,0.25,1.3688,0.6868,17
234,[512],"[(512, 'silu')]",0.1,0.9,258,0.01,0.25,1.3689,0.6928,34
235,[1024],"[(1024, 'silu')]",0.3,0.96,512,0.01,0.25,1.3693,0.6836,17
236,[512],"[(512, 'gelu')]",0.5,0.975,258,0.01,0.2,1.3695,0.6845,16
237,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,258,0.01,0.2,1.3701,0.679,16
238,[512],"[(512, 'leaky_relu')]",0.1,0.96,258,0.01,0.25,1.3702,0.6817,23
239,[512],"[(512, 'silu')]",0.3,0.95,512,0.01,0.2,1.3704,0.6869,20
240,[512],"[(512, 'silu')]",0.5,0.96,512,0.01,0.1,1.3706,0.6844,19
241,[512],"[(512, 'leaky_relu')]",0.5,0.9,512,0.01,0.2,1.3708,0.6818,20
242,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,258,0.01,0.2,1.371,0.6953,17
243,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,512,0.01,0.15,1.3711,0.6889,16
244,[1024],"[(1024, 'silu')]",0.3,0.975,258,0.01,0.2,1.3714,0.6843,15
245,[1024],"[(1024, 'silu')]",0.3,0.975,512,0.01,0.1,1.372,0.6996,21
246,[1024],"[(1024, 'silu')]",0.5,0.9,512,0.01,0.2,1.3721,0.6999,18
247,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,512,0.01,0.25,1.3724,0.6865,16
248,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.2,1.3725,0.6618,16
249,[512],"[(512, 'silu')]",0.1,0.96,258,0.01,0.25,1.3729,0.683,13
250,[512],"[(512, 'silu')]",0.3,0.9,258,0.01,0.15,1.373,0.6957,16
251,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,512,0.01,0.2,1.3735,0.697,16
252,[512],"[(512, 'leaky_relu')]",0.3,0.975,512,0.01,0.15,1.3736,0.6926,21
253,[512],"[(512, 'leaky_relu')]",0.3,0.9,512,0.01,0.15,1.3737,0.6961,18
254,[512],"[(512, 'silu')]",0.3,0.975,258,0.01,0.15,1.374,0.6963,15
255,[512],"[(512, 'gelu')]",0.1,0.96,258,0.01,0.25,1.3743,0.683,14
256,[512],"[(512, 'silu')]",0.5,0.975,258,0.01,0.15,1.3744,0.6868,18
257,[512],"[(512, 'silu')]",0.5,0.975,512,0.01,0.15,1.3745,0.6781,19
258,[1024],"[(1024, 'gelu')]",0.3,0.975,512,0.01,0.15,1.3747,0.6881,17
259,[512],"[(512, 'leaky_relu')]",0.1,0.975,512,0.01,0.25,1.3751,0.6754,16
260,[512],"[(512, 'silu')]",0.3,0.975,512,0.01,0.25,1.3756,0.673,18
261,[512],"[(512, 'gelu')]",0.5,0.96,258,0.01,0.2,1.3757,0.6752,17
262,[512],"[(512, 'gelu')]",0.1,0.975,258,0.01,0.15,1.3758,0.6973,45
263,[1024],"[(1024, 'gelu')]",0.5,0.9,258,0.01,0.15,1.3761,0.6737,15
264,[512],"[(512, 'gelu')]",0.5,0.9,258,0.01,0.2,1.3764,0.6764,17
265,[512],"[(512, 'leaky_relu')]",0.5,0.96,258,0.01,0.2,1.3765,0.6848,18
266,[512],"[(512, 'gelu')]",0.3,0.9,512,0.01,0.2,1.3768,0.6855,24
267,[512],"[(512, 'silu')]",0.3,0.96,258,0.01,0.25,1.3769,0.6799,15
268,[1024],"[(1024, 'silu')]",0.5,0.96,258,0.01,0.1,1.3782,0.6993,16
269,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,512,0.01,0.15,1.3785,0.7013,16
270,[512],"[(512, 'silu')]",0.1,0.975,512,0.01,0.25,1.3786,0.6884,32
271,[512],"[(512, 'leaky_relu')]",0.3,0.9,512,0.01,0.2,1.3786,0.6804,18
272,[1024],"[(1024, 'silu')]",0.5,0.96,512,0.01,0.2,1.3789,0.6876,21
273,[512],"[(512, 'gelu')]",0.3,0.96,258,0.01,0.2,1.3789,0.6879,17
274,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,512,0.01,0.25,1.3791,0.6764,16
275,[512],"[(512, 'leaky_relu')]",0.1,0.9,512,0.01,0.25,1.3797,0.6715,18
276,[1024],"[(1024, 'silu')]",0.5,0.95,512,0.01,0.1,1.3806,0.6948,18
277,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.2,1.3808,0.6992,17
278,[512],"[(512, 'leaky_relu')]",0.5,0.96,512,0.01,0.15,1.3811,0.7002,25
279,[512],"[(512, 'gelu')]",0.1,0.95,258,0.01,0.25,1.3812,0.677,32
280,[1024],"[(1024, 'silu')]",0.1,0.95,258,0.01,0.15,1.3814,0.6793,14
